,state,mobility_type,t,h(t),f(t),S(t),F(t),f(t)_poly,h(t)_poly,f(t)_ma,h(t)_ma,Qmax,Delta
4058,Kansas,retail_and_recreation_percent_change_from_baseline,58.0,0.008565371811030224,0.004586170918714494,0.5354316216382531,0.46456837836174686,0.006863298775761253,0.012818254466857427,0.0018471773054581561,0.0034498845992815518,0.4526044541755534,0.7002883612571483
4059,Kansas,retail_and_recreation_percent_change_from_baseline,59.0,0.020391141813314285,0.010874900313503105,0.5333149272887896,0.46668507271121035,0.007603534913956227,0.014257119995891132,0.003365675372908098,0.0063108591203665815,0.4526044541755534,0.7002883612571483
4060,Kansas,retail_and_recreation_percent_change_from_baseline,60.0,0.030008957861331478,0.015415056120858528,0.5136818210112469,0.48631817898875307,0.008321044234609649,0.016198829497661865,0.005502090401555419,0.010711086467346394,0.4526044541755534,0.7002883612571483
4061,Kansas,retail_and_recreation_percent_change_from_baseline,61.0,0.01709401705128202,0.008589483996424951,0.5024848150470727,0.4975151849529274,0.009015826737721517,0.017942485957266024,0.005370618700830324,0.010688121391941379,0.4526044541755534,0.7002883612571483
4062,Kansas,retail_and_recreation_percent_change_from_baseline,62.0,0.013901760869630974,0.00690226393375129,0.49650285301839703,0.503497146981603,0.009687882423291836,0.01951223918331214,0.0039025181117560703,0.00786001145417682,0.4526044541755534,0.7002883612571483
4063,Kansas,retail_and_recreation_percent_change_from_baseline,63.0,0.06858129325542074,0.033514326083205315,0.48868028717957,0.51131971282043,0.0103372112913206,0.021153321634850595,0.009667551905558668,0.01978297909530007,0.4526044541755534,0.7002883612571483
4064,Kansas,retail_and_recreation_percent_change_from_baseline,64.0,0.08928571425892852,0.03834591077885213,0.4294742008519864,0.5705257991480136,0.010963813341807814,0.025528456238018294,0.016889730306472832,0.0393265306110755,0.4526044541755534,0.7002883612571483
4065,Kansas,retail_and_recreation_percent_change_from_baseline,65.0,0.041139240486535854,0.016948892564896845,0.41198846562186575,0.5880115343781342,0.011567688574753475,0.028077700081464454,0.018655833398784596,0.04528241675558808,0.4526044541755534,0.7002883612571483
4066,Kansas,retail_and_recreation_percent_change_from_baseline,66.0,0.005040713462973411,0.0019939873643656236,0.3955764157221927,0.6044235842778073,0.012148836990157586,0.03071173231593647,0.01738713154890781,0.04395391347374594,0.4526044541755534,0.7002883612571483
4067,Kansas,retail_and_recreation_percent_change_from_baseline,67.0,-0.0033834587364858443,-0.0013804528254028892,0.4080004908931345,0.5919995091068655,0.012707258588020144,0.031145204164346192,0.014987773128013323,0.03673469386079487,0.4526044541755534,0.7002883612571483
4068,Kansas,retail_and_recreation_percent_change_from_baseline,68.0,0.012129380052600615,0.004831584760068008,0.3983373213729985,0.6016626786270015,0.013242953368341151,0.03324557518912621,0.014450930379962331,0.036278123099669705,0.4526044541755534,0.7002883612571483
4069,Kansas,retail_and_recreation_percent_change_from_baseline,69.0,0.009241432397925279,0.0036812074270392015,0.3983373213729985,0.6016626786270015,0.013755921331120602,0.03453334797680109,0.013990779450432034,0.03512294404704105,0.4526044541755534,0.7002883612571483
4070,Kansas,retail_and_recreation_percent_change_from_baseline,70.0,0.021969399871012867,0.008589484060846031,0.3909749065189201,0.6090250934810799,0.014246162476358506,0.036437536626584256,0.010430087732952136,0.026677128273569654,0.4526044541755534,0.7002883612571483
4071,Kansas,retail_and_recreation_percent_change_from_baseline,71.0,0.028571428735613885,0.010890238726903645,0.3811583532513064,0.6188416467486936,0.014713676804054856,0.03860253009948805,0.006507848868388066,0.017073871824861444,0.4526044541755534,0.7002883612571483
4072,Kansas,retail_and_recreation_percent_change_from_baseline,72.0,0.024511840386292026,0.009049634916752258,0.3691944290651128,0.6308055709348872,0.015158464314209653,0.04105821518649253,0.005379383490081697,0.014570597675873827,0.4526044541755534,0.7002883612571483
4073,Kansas,retail_and_recreation_percent_change_from_baseline,73.0,0.036332910720591464,0.013190993264118767,0.3630590834178019,0.6369409165821981,0.0155805250068229,0.04291457153516005,0.006978955761475003,0.019222644688505826,0.4526044541755534,0.7002883612571483
4074,Kansas,retail_and_recreation_percent_change_from_baseline,74.0,0.05369127521571114,0.01840603719961753,0.34281244253687526,0.6571875574631247,0.01597985888189459,0.046613999082532394,0.009805597193620777,0.02860338767478085,0.4526044541755534,0.7002883612571483
4075,Kansas,retail_and_recreation_percent_change_from_baseline,75.0,0.06605547729568718,0.021550401897011795,0.32624700901856685,0.6737529909814332,0.016356465939424733,0.050135221127786275,0.012193999641755604,0.03737658677220743,0.4526044541755534,0.7002883612571483
4076,Kansas,retail_and_recreation_percent_change_from_baseline,76.0,0.08853633574931719,0.026535370275715175,0.29971163874285167,0.7002883612571483,0.016710346179413325,0.055754745626513905,0.015458880048709314,0.051579178284673864,0.4526044541755534,0.7002883612571483
4308,Kentucky,retail_and_recreation_percent_change_from_baseline,58.0,-0.0027186334610433066,-0.0014724829192787614,0.5416261295900033,0.4583738704099967,0.01202644572600726,0.022204330753228176,-0.0014724829192787614,-0.0027186334610433066,0.4583738704099967,0.6099760721485354
4309,Kentucky,retail_and_recreation_percent_change_from_baseline,59.0,0.014460067390894548,0.007853242536785543,0.543098612509282,0.45690138749071796,0.010772665967961271,0.0198355615717526,0.0031903798087533908,0.005874402429446208,0.4583738704099967,0.6099760721485354
4310,Kentucky,retail_and_recreation_percent_change_from_baseline,60.0,0.02799825004007244,0.014724829708157083,0.5259196445164322,0.4740803554835678,0.009669328715931196,0.018385562921540727,0.007035196441887955,0.01337694173480934,0.4583738704099967,0.6099760721485354
4311,Kentucky,retail_and_recreation_percent_change_from_baseline,61.0,0.015080092967085632,0.0077458739650881625,0.5136489530929679,0.4863510469070321,0.008716433969917031,0.016969632503737238,0.007212865822688007,0.014042403433814679,0.4583738704099967,0.6099760721485354
4312,Kentucky,retail_and_recreation_percent_change_from_baseline,62.0,0.009766253914537264,0.004984968443124543,0.5104278965862559,0.48957210341374413,0.00791398172991878,0.015504602673262036,0.006767286346775314,0.013258065227302341,0.4583738704099967,0.6099760721485354
4313,Kentucky,retail_and_recreation_percent_change_from_baseline,63.0,0.04531355357660756,0.02282348608629614,0.5036790162067188,0.4963209837932812,0.007261971995936442,0.0144178569332259,0.009443319636695452,0.018748685835305368,0.4583738704099967,0.6099760721485354
4314,Kentucky,retail_and_recreation_percent_change_from_baseline,64.0,0.0647579355720488,0.03009825315829731,0.4647809244136636,0.5352190755863364,0.006760404767970015,0.014545357635962552,0.012394024425495717,0.02666637930790982,0.4583738704099967,0.6099760721485354
4315,Kentucky,retail_and_recreation_percent_change_from_baseline,65.0,0.037501297083817255,0.01663116935486647,0.44348250989012417,0.5565174901098758,0.0064092800460195005,0.01445215967503982,0.014980260464659322,0.03377869505692746,0.4583738704099967,0.6099760721485354
4316,Kentucky,retail_and_recreation_percent_change_from_baseline,66.0,0.012938410576221356,0.005583164633107818,0.43151858570393065,0.5684814142960694,0.006208597830084898,0.014387787770385123,0.01465596362127679,0.03396369034109784,0.4583738704099967,0.6099760721485354
4317,Kentucky,retail_and_recreation_percent_change_from_baseline,67.0,-0.016533449580326643,-0.007147677775104777,0.43231618062390853,0.5676838193760915,0.006158358120166209,0.014245032677885457,0.011531319695096524,0.026673347452447406,0.4583738704099967,0.6099760721485354
4318,Kentucky,retail_and_recreation_percent_change_from_baseline,68.0,-0.007861612050230515,-0.0035048162527243076,0.4458139412541402,0.5541860587458598,0.006258560916263431,0.014038504266280186,0.009924078235409028,0.022260582985563746,0.4583738704099967,0.6099760721485354
4319,Kentucky,retail_and_recreation_percent_change_from_baseline,69.0,0.003892845735995002,0.001710227618353155,0.43932581312935715,0.5606741868706429,0.006509206218376566,0.01481635274743113,0.009456258117584545,0.021524476447734246,0.4583738704099967,0.6099760721485354
4320,Kentucky,retail_and_recreation_percent_change_from_baseline,70.0,-0.006379522158271334,-0.002822259046723119,0.4423934860174339,0.5576065139825661,0.006910294026505613,0.015620243617767218,0.005792580241438936,0.013093728602528883,0.4583738704099967,0.6099760721485354
4321,Kentucky,retail_and_recreation_percent_change_from_baseline,71.0,0.00700244249267676,0.0031158791553350107,0.4449703312228034,0.5550296687771966,0.007461824340650571,0.016769262616105347,0.001937955383872893,0.0043552462892240094,0.4583738704099967,0.6099760721485354
4322,Kentucky,retail_and_recreation_percent_change_from_baseline,72.0,0.01642786812606745,0.007165207344404456,0.43616172770676387,0.5638382722932361,0.008163797160811444,0.01871736248784316,0.0005856750966640337,0.0013427934168900515,0.4583738704099967,0.6099760721485354
4323,Kentucky,retail_and_recreation_percent_change_from_baseline,73.0,0.00804957974162115,0.0034664703480654646,0.43063991653399447,0.5693600834660055,0.00901621248698823,0.020936778363592534,0.0002832901988008404,0.000657835439596268,0.4583738704099967,0.6099760721485354
4324,Kentucky,retail_and_recreation_percent_change_from_baseline,74.0,0.026300743249524146,0.011289036122471341,0.42922878701063294,0.5707712129893671,0.010019070319180924,0.023342027893699335,0.002917106469883143,0.006796157569484918,0.4583738704099967,0.6099760721485354
4325,Kentucky,retail_and_recreation_percent_change_from_baseline,75.0,0.0480378889963031,0.01960242957958419,0.4080618442890518,0.5919381557109482,0.011172370657389531,0.0273791113130282,0.006218141588784357,0.015238233311467658,0.4583738704099967,0.6099760721485354
4326,Kentucky,retail_and_recreation_percent_change_from_baseline,76.0,0.04624823029949263,0.01803791643758723,0.39002392785146456,0.6099760721485354,0.012476113501614055,0.03198807204045547,0.008550668562960653,0.02192344610768871,0.4583738704099967,0.6099760721485354
4556,Louisiana,retail_and_recreation_percent_change_from_baseline,56.0,-0.058985241251992275,-0.03259992354312158,0.552679328780748,0.447320671219252,-0.00814175439192631,-0.014731425562609028,-0.03259992354312158,-0.058985241251992275,0.447320671219252,0.6184404588782499
4557,Louisiana,retail_and_recreation_percent_change_from_baseline,57.0,-0.023924348846772872,-0.014002425005374658,0.5852792523238696,0.41472074767613043,-0.004672313703276195,-0.007983050287063188,-0.023301174274248118,-0.0398120626721861,0.447320671219252,0.6184404588782499
4558,Louisiana,retail_and_recreation_percent_change_from_baseline,58.0,0.012368540659315105,0.007182215875603637,0.5806841787914974,0.4193158212085027,-0.0015006718058843283,-0.0025843166745260424,-0.013140044224297534,-0.022628555597371713,0.447320671219252,0.6184404588782499
4559,Louisiana,retail_and_recreation_percent_change_from_baseline,59.0,0.029980527472703994,0.017116327462752573,0.5709148205726623,0.4290851794273377,0.0013731713002492901,0.0024052122151460627,-0.005575951302535007,-0.00976669566388553,0.447320671219252,0.6184404588782499
4560,Louisiana,retail_and_recreation_percent_change_from_baseline,60.0,0.034359895316291446,0.018776017155463426,0.5464515238659922,0.45354847613400784,0.0039492156151246585,0.007227019127305308,-0.0007055576109353201,-0.0012911623083118092,0.447320671219252,0.6184404588782499
4561,Louisiana,retail_and_recreation_percent_change_from_baseline,61.0,0.024793897377155986,0.01322414218736745,0.5333627862617354,0.46663721373826456,0.006227461138741777,0.01167584484547408,0.0016160590221151415,0.003029943340145404,0.447320671219252,0.6184404588782499
4562,Louisiana,retail_and_recreation_percent_change_from_baseline,62.0,0.018787110180259088,0.009769358154413904,0.5200032394912573,0.47999676050874274,0.008207907871100652,0.015784339880518476,0.0027808160410149646,0.005347689840808613,0.447320671219252,0.6184404588782499
4563,Louisiana,retail_and_recreation_percent_change_from_baseline,63.0,0.04073238988528539,0.020929282349765987,0.5138240699529076,0.48617593004709236,0.009890555812201272,0.019248914931345566,0.010427845454284617,0.020294583426658734,0.447320671219252,0.6184404588782499
4564,Louisiana,retail_and_recreation_percent_change_from_baseline,64.0,0.04946322568661536,0.023650577960076413,0.4781446747917253,0.5218553252082747,0.011275404962043644,0.023581575946558624,0.015806845877920483,0.033058709447733106,0.447320671219252,0.6184404588782499
4565,Louisiana,retail_and_recreation_percent_change_from_baseline,65.0,0.027919903357839327,0.0130252746740121,0.4665229140327548,0.5334770859672452,0.012362455320627767,0.026499138517684456,0.016641568563407406,0.035671492359406365,0.447320671219252,0.6184404588782499
4566,Louisiana,retail_and_recreation_percent_change_from_baseline,66.0,0.0037623791113377864,0.0017009494939279057,0.4520941254437011,0.5479058745562989,0.013151706887953642,0.029090638758126074,0.01443937171071817,0.031938861617692695,0.447320671219252,0.6184404588782499
4567,Louisiana,retail_and_recreation_percent_change_from_baseline,67.0,-0.01120861651770436,-0.005190945858928264,0.463121015044899,0.536878984955101,0.013643159664021269,0.029459167735453727,0.011015519851519356,0.02378540272125508,0.447320671219252,0.6184404588782499
4568,Louisiana,retail_and_recreation_percent_change_from_baseline,68.0,0.0084493697846847,0.003907630885546187,0.4624760171615576,0.5375239828384424,0.013836813648830647,0.02991898635902023,0.00968458966554489,0.020940739208454465,0.447320671219252,0.6184404588782499
4569,Louisiana,retail_and_recreation_percent_change_from_baseline,69.0,0.020001818670558988,0.00910694311664495,0.4553057532738066,0.5446942467261934,0.013732668842381774,0.030161421733942765,0.00958995894586361,0.02106267903910388,0.447320671219252,0.6184404588782499
4570,Louisiana,retail_and_recreation_percent_change_from_baseline,70.0,0.034132423007223356,0.01516374297893408,0.4442621309282677,0.5557378690717323,0.013330725244674655,0.030006440604830858,0.008766310464316196,0.019732292838012876,0.447320671219252,0.6184404588782499
4571,Louisiana,retail_and_recreation_percent_change_from_baseline,71.0,0.034713294845500994,0.014752395896268311,0.42497826731593846,0.5750217326840615,0.012630982855709285,0.029721479489959724,0.007495141598057896,0.017636529146291234,0.447320671219252,0.6184404588782499
4572,Louisiana,retail_and_recreation_percent_change_from_baseline,72.0,0.004858029273190365,0.0020149032947919254,0.4147573391357311,0.5852426608642689,0.011633441675485664,0.0280487904077294,0.005922231401026442,0.01427878627384184,0.447320671219252,0.6184404588782499
4573,Louisiana,retail_and_recreation_percent_change_from_baseline,73.0,0.005545144768344957,0.002334220154739608,0.4209484607263546,0.5790515392736454,0.010338101704003793,0.024559067602160135,0.006012698638285257,0.01428369313409587,0.447320671219252,0.6184404588782499
4574,Louisiana,retail_and_recreation_percent_change_from_baseline,74.0,0.031654052851205115,0.012980975677138684,0.4100888988262519,0.5899111011737481,0.008744962941263675,0.021324554179089777,0.008608687429151964,0.020992246934241756,0.447320671219252,0.6184404588782499
4575,Louisiana,retail_and_recreation_percent_change_from_baseline,75.0,0.03611434444920139,0.014264678852250912,0.39498650937207724,0.6050134906279228,0.006854025387265315,0.017352555656043493,0.01008826571010978,0.02554078549707285,0.447320671219252,0.6184404588782499
4576,Louisiana,retail_and_recreation_percent_change_from_baseline,76.0,0.03518970646325114,0.013426968250327187,0.38155954112175006,0.6184404588782499,0.004665289042008698,0.012226896563228838,0.010705412157778673,0.028056989811618242,0.447320671219252,0.6184404588782499
4807,Maine,retail_and_recreation_percent_change_from_baseline,57.0,-0.010969976846624992,-0.00699429409204827,0.6375851280123828,0.3624148719876173,0.008264788790719568,0.012962643618248032,-0.00699429409204827,-0.010969976846624992,0.3624148719876173,0.5302779310986717
4808,Maine,retail_and_recreation_percent_change_from_baseline,58.0,0.003997715590976653,0.0025768452053696045,0.644579422104431,0.355420577895569,0.009376611565539506,0.014546867684554102,-0.0022087244433393327,-0.003426613335139154,0.3624148719876173,0.5302779310986717
4809,Maine,retail_and_recreation_percent_change_from_baseline,59.0,0.020954598397471925,0.013252346788878266,0.6324314376016436,0.3675685623983565,0.01030328361339148,0.016291542451565034,0.002944965967399867,0.00465657744429657,0.3624148719876173,0.5302779310986717
4810,Maine,retail_and_recreation_percent_change_from_baseline,60.0,0.03186420491458796,0.019694459802302278,0.6180747285266744,0.38192527147332556,0.011044804934275489,0.01786969184228477,0.00713233942612547,0.0115396069389976,0.3624148719876173,0.5302779310986717
4811,Maine,retail_and_recreation_percent_change_from_baseline,61.0,0.03134698938450196,0.01859009751621149,0.5930425179970389,0.40695748200296106,0.011601175528191534,0.01956213117294477,0.009423891044142674,0.015890751098203263,0.3624148719876173,0.5302779310986717
4812,Maine,retail_and_recreation_percent_change_from_baseline,62.0,0.004119138133321982,0.0023927848243544547,0.5808945334942515,0.41910546650574854,0.011972395395139614,0.020610273818763854,0.008252040007511304,0.014205745676195052,0.3624148719876173,0.5302779310986717
4813,Maine,retail_and_recreation_percent_change_from_baseline,63.0,0.0564768460853269,0.03322289713049273,0.58825694834833,0.41174305165166997,0.012158464535119729,0.02066862885216653,0.011819305310794365,0.020092079394862822,0.3624148719876173,0.5302779310986717
4814,Maine,retail_and_recreation_percent_change_from_baseline,64.0,0.09821109132027875,0.05052457210844055,0.514448739233266,0.485551260766734,0.012159382948131882,0.0236357522544505,0.020036286196578483,0.038947099426155755,0.3624148719876173,0.5302779310986717
4815,Maine,retail_and_recreation_percent_change_from_baseline,65.0,0.025689459730905497,0.01251610526481775,0.48720780413144893,0.5127921958685511,0.011975150634176068,0.024579143709580576,0.02145618049078536,0.044039073899966655,0.3624148719876173,0.5302779310986717
4816,Maine,retail_and_recreation_percent_change_from_baseline,66.0,-0.01316284317264053,-0.006442113013424011,0.4894165287036305,0.5105834712963695,0.01160576759325229,0.023713476992682937,0.018642686233313607,0.03809165637027925,0.3624148719876173,0.5302779310986717
4817,Maine,retail_and_recreation_percent_change_from_baseline,67.0,-0.007729112993124309,-0.0038652678080544067,0.500092030158297,0.49990796984170305,0.01105123382536055,0.022098400212181825,0.015277010860405508,0.03054839897282464,0.3624148719876173,0.5302779310986717
4818,Maine,retail_and_recreation_percent_change_from_baseline,68.0,0.003702332394997871,0.001840603681309061,0.4971470643197393,0.5028529356802607,0.010311549330500843,0.02074144668763243,0.012884226026848019,0.025916327283311787,0.3624148719876173,0.5302779310986717
4819,Maine,retail_and_recreation_percent_change_from_baseline,69.0,0.01631442346991786,0.008098656378139057,0.49641082279567883,0.5035891772043212,0.00938671410867317,0.018909164904603044,0.013699350534531533,0.027596800684924115,0.3624148719876173,0.5302779310986717
4820,Maine,retail_and_recreation_percent_change_from_baseline,70.0,0.011672407175213428,0.00561384133106646,0.4809497515634612,0.5190502484365388,0.008276728159877535,0.017209132831385657,0.009755199706042066,0.020283199386900753,0.3624148719876173,0.5302779310986717
4821,Maine,retail_and_recreation_percent_change_from_baseline,71.0,-0.02257207890572292,-0.010951592122820819,0.4851831401335459,0.5148168598664541,0.006981591484113936,0.014389600352131493,0.0009728905301475846,0.0020052026743546734,0.3624148719876173,0.5302779310986717
4822,Maine,retail_and_recreation_percent_change_from_baseline,72.0,-0.01024890190299225,-0.0051536904107391535,0.5028529358091028,0.49714706419089716,0.0055013040813823725,0.010940184872403376,-0.001551365994931973,-0.003085128641907572,0.3624148719876173,0.5302779310986717
4823,Maine,retail_and_recreation_percent_change_from_baseline,73.0,0.028231797899091235,0.013988588248517675,0.4954905209550242,0.5045094790449758,0.0038358659516828444,0.007741552642196816,0.001367305613916839,0.002759499033970318,0.3624148719876173,0.5302779310986717
4824,Maine,retail_and_recreation_percent_change_from_baseline,74.0,0.024806201567844414,0.011779863805178314,0.4748757593120675,0.5251242406879325,0.001985277095015352,0.004180624207669264,0.003602324415807228,0.007585825018791786,0.3624148719876173,0.5302779310986717
4825,Maine,retail_and_recreation_percent_change_from_baseline,75.0,0.005460218408523396,0.0025768452053696045,0.4719307933446676,0.5280692066553324,-5.046248862010383e-05,-0.00010692773036161959,0.0037075017763873058,0.007856028529334782,0.3624148719876173,0.5302779310986717
4826,Maine,retail_and_recreation_percent_change_from_baseline,76.0,0.00470219431781324,0.002208724443339305,0.4697220689013283,0.5302779310986717,-0.002271352799223525,-0.004835524982967437,0.0028660829285587696,0.006101656954850956,0.3624148719876173,0.5302779310986717
5057,Maryland,retail_and_recreation_percent_change_from_baseline,57.0,-0.022595785228920313,-0.013049408504309745,0.5775151592257048,0.42248484077429516,0.00041287226760475156,0.0007149115672708992,-0.013049408504309745,-0.022595785228920313,0.42248484077429516,0.48743637790285865
5058,Maryland,retail_and_recreation_percent_change_from_baseline,58.0,-0.008498233706506502,-0.005018755715351653,0.5905645677300146,0.4094354322699854,0.001063149129666714,0.0018002250520263998,-0.009034082109830699,-0.015297365611613807,0.42248484077429516,0.48743637790285865
5059,Maryland,retail_and_recreation_percent_change_from_baseline,59.0,0.011830544192860554,0.0069510678358338795,0.5875526706564081,0.41244732934359185,0.001655479136024111,0.002817584224703848,-0.0037056987946091726,-0.006307006979423993,0.42248484077429516,0.48743637790285865
5060,Maryland,retail_and_recreation_percent_change_from_baseline,60.0,0.016864016491081997,0.009724844764019414,0.5766624320583469,0.42333756794165317,0.0021898622866769434,0.0037974769378688648,-0.0003480629049520262,-0.0006035817240766763,0.42248484077429516,0.48743637790285865
5061,Maryland,retail_and_recreation_percent_change_from_baseline,61.0,0.01347320088891874,0.007654165590336132,0.5681029811283693,0.4318970188716307,0.00266629858162521,0.004693336719214874,0.0012523827941056053,0.0022044995990306467,0.42248484077429516,0.48743637790285865
5062,Maryland,retail_and_recreation_percent_change_from_baseline,62.0,0.0022256530524691976,0.0012493794681344983,0.5613541008776746,0.43864589912232543,0.003084788020868912,0.005495262288181132,0.0012518822397770875,0.002230111506836372,0.42248484077429516,0.48743637790285865
5063,Maryland,retail_and_recreation_percent_change_from_baseline,63.0,0.021114429759130773,0.011942410620942895,0.5656042221921003,0.4343957778078997,0.003445330604408048,0.006091415992361325,0.0027791005799436314,0.004913507486158307,0.42248484077429516,0.48743637790285865
5064,Maryland,retail_and_recreation_percent_change_from_baseline,64.0,0.04230855115797663,0.022739546513311615,0.5374692796357887,0.4625307203642112,0.0037479263322426196,0.006973284751795244,0.007891808439603826,0.014683273516491286,0.42248484077429516,0.48743637790285865
5065,Maryland,retail_and_recreation_percent_change_from_baseline,65.0,0.02100268836588975,0.010924025999130671,0.5201251291654772,0.4798748708345229,0.0039925752043726255,0.007676182096370877,0.010169348684529872,0.019551734985091457,0.42248484077429516,0.48743637790285865
5066,Maryland,retail_and_recreation_percent_change_from_baseline,66.0,-0.0005002963140040881,-0.0002579633996093178,0.5156212276375274,0.48437877236247256,0.004179277220798067,0.008105324212400396,0.009139487079466558,0.017725195530335025,0.42248484077429516,0.48743637790285865
5067,Maryland,retail_and_recreation_percent_change_from_baseline,67.0,-0.008463208457583662,-0.004406293788205701,0.5206410559646957,0.47935894403530427,0.004308032381518943,0.008274476882228566,0.007120753000577256,0.013676894895242585,0.42248484077429516,0.48743637790285865
5068,Maryland,retail_and_recreation_percent_change_from_baseline,68.0,-0.008700612183884378,-0.004562895242291365,0.5244338152139388,0.47556618478606116,0.004378840686535253,0.008349653587362475,0.005375458595916185,0.010250022862700619,0.42248484077429516,0.48743637790285865
5069,Maryland,retail_and_recreation_percent_change_from_baseline,69.0,-0.0036870591785832696,-0.0019532817137099256,0.5297668464492784,0.47023315355072154,0.004391702135846999,0.008289877264464634,0.00491793556993841,0.009283207514589664,0.42248484077429516,0.48743637790285865
5070,Maryland,retail_and_recreation_percent_change_from_baseline,70.0,-0.003212096894919124,-0.0016970804896943026,0.5283403786413587,0.4716596213586413,0.0043466167294541795,0.008226925113374108,0.002969436839847382,0.00562031023917454,0.42248484077429516,0.48743637790285865
5071,Maryland,retail_and_recreation_percent_change_from_baseline,71.0,-0.0010021632979641262,-0.000534314393550589,0.533161007428667,0.46683899257133293,0.004243584467356795,0.007959292611856194,-0.0003554004325615042,-0.0006665911940476145,0.42248484077429516,0.48743637790285865
5072,Maryland,retail_and_recreation_percent_change_from_baseline,72.0,0.005137067925327892,0.002719610031440417,0.5294090074284599,0.47059099257154013,0.004082605349554845,0.007711628046121855,-0.0015274598565172548,-0.0028852169779594533,0.42248484077429516,0.48743637790285865
5073,Maryland,retail_and_recreation_percent_change_from_baseline,73.0,0.007940097130279595,0.0041901622494490975,0.5277217873657862,0.47227821263421377,0.0038636793760483297,0.007321432369382639,-0.0008920133352231954,-0.0016903098499605879,0.42248484077429516,0.48743637790285865
5074,Maryland,retail_and_recreation_percent_change_from_baseline,74.0,0.0004899574215994284,0.00025528187006751413,0.5210286829295616,0.47897131707043833,0.0035868065468372496,0.006884086547154936,-0.00022607395546987905,-0.0004338992513785315,0.42248484077429516,0.48743637790285865
5075,Maryland,retail_and_recreation_percent_change_from_baseline,75.0,0.008028149300583725,0.004232530416210162,0.5272112236256512,0.4727887763743488,0.003251986861921605,0.006168280788025661,0.0010304154243160532,0.00195446412773584,0.42248484077429516,0.48743637790285865
5076,Maryland,retail_and_recreation_percent_change_from_baseline,76.0,0.028577138323979293,0.014647601528509857,0.5125636220971413,0.48743637790285865,0.0028592203213013935,0.0055782739898765435,0.0034019701732045937,0.006637166639500316,0.42248484077429516,0.48743637790285865
5307,Massachusetts,retail_and_recreation_percent_change_from_baseline,57.0,-0.038830365215117825,-0.02521627097507173,0.6493956684510986,0.3506043315489014,-0.006824739732192516,-0.010509370579065447,-0.02521627097507173,-0.038830365215117825,0.3506043315489014,0.4271836717519152
5308,Massachusetts,retail_and_recreation_percent_change_from_baseline,58.0,-0.01609749447031879,-0.010859561964523812,0.6746119394261703,0.3253880605738297,-0.004517251499308873,-0.006696074046882833,-0.01803791646979777,-0.02673821113385712,0.3506043315489014,0.4271836717519152
5309,Massachusetts,retail_and_recreation_percent_change_from_baseline,59.0,0.011381816560355374,0.007638505457811806,0.6711147923801462,0.3288852076198538,-0.0024131153885101697,-0.0035956820143271183,-0.009479109160594579,-0.014124422927672907,0.3506043315489014,0.4271836717519152
5310,Massachusetts,retail_and_recreation_percent_change_from_baseline,60.0,0.01980348784868029,0.0130571312449691,0.6593349285105468,0.3406650714894533,-0.0005123313997964082,-0.000777042710225859,-0.003845049059203659,-0.005831708427596451,0.3506043315489014,0.4271836717519152
5311,Massachusetts,retail_and_recreation_percent_change_from_baseline,61.0,0.014916790217986283,0.009621337594862223,0.645000529890208,0.354999470109792,0.0011851004668324153,0.0018373635553976106,-0.0011517717283904827,-0.0017856911351476522,0.3506043315489014,0.4271836717519152
5312,Massachusetts,retail_and_recreation_percent_change_from_baseline,62.0,-0.011022860502064791,-0.007055647616807742,0.6400922533208222,0.35990774667917774,0.0026791802113762973,0.004185615741288246,-0.0021357510431266927,-0.0033366300436325196,0.3506043315489014,0.4271836717519152
5313,Massachusetts,retail_and_recreation_percent_change_from_baseline,63.0,0.01411789922346458,0.00930527432409195,0.6591118251238235,0.3408881748761765,0.0039699078338352395,0.006023117295899578,-0.0005013188478097437,-0.0007605975628119915,0.3506043315489014,0.4271836717519152
5314,Massachusetts,retail_and_recreation_percent_change_from_baseline,64.0,0.049969411356133524,0.03105507495109816,0.6214817046726384,0.37851829532736164,0.00505728333420924,0.008137461322168981,0.007537444855928812,0.012128184625964353,0.3506043315489014,0.4271836717519152
5315,Massachusetts,retail_and_recreation_percent_change_from_baseline,65.0,0.014714698416037281,0.00878469960475528,0.5970016752216272,0.40299832477837283,0.005941306712498303,0.009951909616154242,0.010343767937254398,0.01732619583255682,0.3506043315489014,0.4271836717519152
5316,Massachusetts,retail_and_recreation_percent_change_from_baseline,66.0,-0.007728019237061905,-0.004667045914117457,0.6039123054631278,0.3960876945368722,0.006621977968702422,0.010965131706703948,0.008585832026978787,0.014217017850620697,0.3506043315489014,0.4271836717519152
5317,Massachusetts,retail_and_recreation_percent_change_from_baseline,67.0,0.0012579416841018347,0.0007627350359338814,0.6063357670498621,0.3936642329501379,0.007099297102821604,0.011708524366562383,0.006829489711402328,0.011263544198672851,0.3506043315489014,0.4271836717519152
5318,Massachusetts,retail_and_recreation_percent_change_from_baseline,68.0,-0.0023240454110491663,-0.0013999743604674875,0.60238683539126,0.39761316460873997,0.007373264114855844,0.012240081757541712,0.005255016574926655,0.008723657733179771,0.3506043315489014,0.4271836717519152
5319,Massachusetts,retail_and_recreation_percent_change_from_baseline,69.0,0.013093879059362771,0.007975949393041193,0.6091357157707971,0.39086428422920294,0.0074438790048051455,0.012220394917059988,0.007402387576333646,0.01215227967213629,0.3506043315489014,0.4271836717519152
