,state,mobility_type,t,h(t),f(t),S(t),F(t),f(t)_poly,h(t)_poly,f(t)_ma,h(t)_ma,Qmax,Mass,Delta
6293,Missouri,grocery_and_pharmacy_percent_change_from_baseline,43.0,0.009511100378071709,0.007999928815013255,0.8411149601004599,0.15888503989954003,0.010819435939452924,0.012863207115185167,0.0057064212307924665,0.006784353508717656,-15.20743146,39.38527108,0.45392196455081496
6294,Missouri,grocery_and_pharmacy_percent_change_from_baseline,44.0,0.025434443390651137,0.02103759619470416,0.8271301978810705,0.17286980211892958,0.010904608061647753,0.013183665751272304,0.0096758975168353,0.011698155310521688,-15.20743146,39.38527108,0.45392196455081496
6295,Missouri,grocery_and_pharmacy_percent_change_from_baseline,45.0,0.04355314881353603,0.0348006979110527,0.7990397677110517,0.20096023228894835,0.010966788000332416,0.013724958936334469,0.014623087630583927,0.018300825843091104,-15.20743146,39.38527108,0.45392196455081496
6296,Missouri,grocery_and_pharmacy_percent_change_from_baseline,46.0,0.05349442659258393,0.040523568893511344,0.757528802058965,0.24247119794103497,0.011005975755506919,0.014528788510209317,0.020871715330955793,0.027552371968202954,-15.20743146,39.38527108,0.45392196455081496
6297,Missouri,grocery_and_pharmacy_percent_change_from_baseline,47.0,0.03940021081856247,0.028289060985180844,0.7179926299240289,0.28200737007597104,0.011022171327171258,0.0153513711252684,0.02352794008531896,0.032769055147277015,-15.20743146,39.38527108,0.45392196455081496
6298,Missouri,grocery_and_pharmacy_percent_change_from_baseline,48.0,0.011450678078895594,0.008026360586877529,0.7009506800886034,0.29904931991139666,0.011015374715325434,0.015714906951703134,0.02155494109144519,0.0307510095984507,-15.20743146,39.38527108,0.45392196455081496
6299,Missouri,grocery_and_pharmacy_percent_change_from_baseline,49.0,0.03317023485003476,0.023283511623858555,0.7019399087502739,0.2980600912497261,0.010985585919969447,0.015650322460690494,0.023422960715742628,0.03336889728558761,-15.20743146,39.38527108,0.45392196455081496
6300,Missouri,grocery_and_pharmacy_percent_change_from_baseline,50.0,0.05696851513955871,0.03727926526181982,0.6543836568408863,0.34561634315911377,0.010932804941103299,0.016707026263282146,0.02760572306528642,0.04218583819552628,-15.20743146,39.38527108,0.45392196455081496
6301,Missouri,grocery_and_pharmacy_percent_change_from_baseline,51.0,0.029774448501950115,0.01867993453709141,0.6273813782266342,0.37261862177336574,0.010857031778726985,0.01730531404903288,0.027268914257056028,0.043464653563889254,-15.20743146,39.38527108,0.45392196455081496
6302,Missouri,grocery_and_pharmacy_percent_change_from_baseline,52.0,0.021783092841281448,0.01344068645420124,0.6170237877667034,0.3829762122332966,0.01075826643284051,0.017435740154815894,0.024217484048934392,0.039248866136245335,-15.20743146,39.38527108,0.45392196455081496
6303,Missouri,grocery_and_pharmacy_percent_change_from_baseline,53.0,0.056644147202054025,0.034014810696080144,0.6005000053182318,0.3994999946817682,0.010636508903443873,0.017712754053694157,0.023287661449301365,0.03878045169535043,-15.20743146,39.38527108,0.45392196455081496
6304,Missouri,grocery_and_pharmacy_percent_change_from_baseline,54.0,0.08912028541001044,0.04892651679573004,0.5489941663745431,0.4510058336254569,0.010491759190537072,0.01911087554868338,0.026235869422236963,0.04778897669440431,-15.20743146,39.38527108,0.45392196455081496
6305,Missouri,grocery_and_pharmacy_percent_change_from_baseline,55.0,0.05823936554170327,0.02927384072482564,0.5026469717267716,0.4973530282732283,0.010324017294120108,0.02053930069180249,0.02927122372765812,0.05823415910992366,-15.20743146,39.38527108,0.45392196455081496
6306,Missouri,grocery_and_pharmacy_percent_change_from_baseline,56.0,-0.01120553404245215,-0.0054957147828268715,0.49044648492489185,0.5095535150751082,0.010133283214192981,0.020661343338498627,0.025159905669560202,0.05130000202450885,-15.20743146,39.38527108,0.45392196455081496
6307,Missouri,grocery_and_pharmacy_percent_change_from_baseline,57.0,-0.0211637677538547,-0.010870523834414114,0.5136384012924254,0.48636159870757456,0.00991955695075569,0.019312335148220883,0.018281364370098214,0.03559189562949021,-15.20743146,39.38527108,0.45392196455081496
6308,Missouri,grocery_and_pharmacy_percent_change_from_baseline,58.0,-0.005153922797604248,-0.002639775000883443,0.5121875325937201,0.4878124674062799,0.009682838503808237,0.01890486957926191,0.015235691578958948,0.02974631479568691,-15.20743146,39.38527108,0.45392196455081496
6309,Missouri,grocery_and_pharmacy_percent_change_from_baseline,59.0,-0.02454222872773894,-0.012735403051591765,0.5189179512941924,0.4810820487058077,0.009423127873350623,0.018159186533919555,0.011496250220988519,0.022154273507626065,-15.20743146,39.38527108,0.45392196455081496
6310,Missouri,grocery_and_pharmacy_percent_change_from_baseline,60.0,-0.0619529632409335,-0.03330952729347064,0.5376583386969036,0.4623416613030964,0.009140425059382843,0.017000433921542157,0.001878487651052693,0.003493831520600038,-15.20743146,39.38527108,0.45392196455081496
6311,Missouri,grocery_and_pharmacy_percent_change_from_baseline,61.0,-0.07633132657585018,-0.04469481641815831,0.5855370058811336,0.4144629941188664,0.008834730061904902,0.015088252276404182,-0.01149598852235993,-0.01963323992658743,-15.20743146,39.38527108,0.45392196455081496
6312,Missouri,grocery_and_pharmacy_percent_change_from_baseline,62.0,-0.02692139144241707,-0.01688100389481942,0.6270479715332202,0.3729520284667798,0.008506042880916798,0.013565218718622644,-0.018089537753737794,-0.02884873020082712,-15.20743146,39.38527108,0.45392196455081496
6313,Missouri,grocery_and_pharmacy_percent_change_from_baseline,63.0,0.012778688676503315,0.007913829293364372,0.6192990136707724,0.38070098632922755,0.00815436351641853,0.013167086232037014,-0.01617388859999619,-0.026116444953026265,-15.20743146,39.38527108,0.45392196455081496
6314,Missouri,grocery_and_pharmacy_percent_change_from_baseline,64.0,0.014323270110375182,0.008754673639280647,0.6112203129464915,0.3887796870535085,0.0077796919684101,0.012728130599761602,-0.013370288960896938,-0.021874745779378937,-15.20743146,39.38527108,0.45392196455081496
6315,Missouri,grocery_and_pharmacy_percent_change_from_baseline,65.0,0.022903770923358845,0.013783252663091744,0.6017896663922111,0.39821033360778885,0.007382028236891508,0.012266791287971928,-0.011024142151757624,-0.018318928967073253,-15.20743146,39.38527108,0.45392196455081496
6316,Missouri,grocery_and_pharmacy_percent_change_from_baseline,66.0,0.03262662124274778,0.019042651718115366,0.5836538076203079,0.416346192379692,0.006961372321862751,0.011927228488829503,-0.006484420041799463,-0.011110044956680654,-15.20743146,39.38527108,0.45392196455081496
6317,Missouri,grocery_and_pharmacy_percent_change_from_baseline,67.0,0.036819801637164376,0.02075548282604331,0.5637043629559804,0.4362956370440196,0.006517724223323832,0.011562309344468922,0.0012391528324168163,0.0021982317573681466,-15.20743146,39.38527108,0.45392196455081496
6318,Missouri,grocery_and_pharmacy_percent_change_from_baseline,68.0,0.03572878442173577,0.019370104726469745,0.5421428419682214,0.4578571580317786,0.006051083941274751,0.011161419966934556,0.010391284424506538,0.01916706008103237,-15.20743146,39.38527108,0.45392196455081496
6319,Missouri,grocery_and_pharmacy_percent_change_from_baseline,69.0,0.006573498182264546,0.0034508509088062855,0.5249641535030409,0.47503584649695907,0.005561451475715506,0.010593964251853038,0.013295835110738782,0.02532712952306707,-15.20743146,39.38527108,0.45392196455081496
6320,Missouri,grocery_and_pharmacy_percent_change_from_baseline,70.0,-0.009035607776747147,-0.00483622900837985,0.5352411401506088,0.4647588598493912,0.005048826826646098,0.009432807846619254,0.011474398210489607,0.021437810642247875,-15.20743146,39.38527108,0.45392196455081496
6321,Missouri,grocery_and_pharmacy_percent_change_from_baseline,71.0,-0.01828010386490169,-0.009773212788561053,0.5346366115198007,0.46536338848019937,0.004513209994066528,0.008441640353130544,0.008827557292226508,0.016511322086851833,-15.20743146,39.38527108,0.45392196455081496
6322,Missouri,grocery_and_pharmacy_percent_change_from_baseline,72.0,-0.038573887889793664,-0.021400313363033024,0.5547875657277309,0.4452124342722691,0.003954600977976794,0.00712813556444696,0.0038013335742086837,0.006851872336436316,-15.20743146,39.38527108,0.45392196455081496
6323,Missouri,grocery_and_pharmacy_percent_change_from_baseline,73.0,-0.027688451200348307,-0.01598834279243458,0.5774372382458667,0.4225627617541333,0.003372999778376901,0.0058413270827897545,-0.0012030942130127373,-0.0020835064546018637,-15.20743146,39.38527108,0.45392196455081496
6324,Missouri,grocery_and_pharmacy_percent_change_from_baseline,74.0,-0.022303003916391947,-0.01308660539502371,0.5867642513126001,0.41323574868739993,0.002768406395266841,0.004718089742300892,-0.00603767824459374,-0.010289785431009755,-15.20743146,39.38527108,0.45392196455081496
6325,Missouri,grocery_and_pharmacy_percent_change_from_baseline,75.0,-0.014163178155817602,-0.008549042326408712,0.6036104490359141,0.3963895509640859,0.00214082082864662,0.0035466927917930124,-0.010026127823576378,-0.016610262197399164,-15.20743146,39.38527108,0.45392196455081496
6326,Missouri,grocery_and_pharmacy_percent_change_from_baseline,76.0,0.02138666685453647,0.012914602605294562,0.6038623359654175,0.3961376640345825,0.0014902430785162348,0.002467852339447081,-0.008674163295506623,-0.014364471467886651,-15.20743146,39.38527108,0.45392196455081496
6327,Missouri,grocery_and_pharmacy_percent_change_from_baseline,77.0,0.03185589325905443,0.01840573763038325,0.5777812438253249,0.422218756174675,0.0008166731448756865,0.0014134642714753536,-0.005353882347111894,-0.009266279243793663,-15.20743146,39.38527108,0.45392196455081496
6328,Missouri,grocery_and_pharmacy_percent_change_from_baseline,78.0,0.026030423331516655,0.014760573954642947,0.5670508607046509,0.432949139295349,0.00012011102772497596,0.0002118170274456843,-0.0018490556695113225,-0.0032608286092954283,-15.20743146,39.38527108,0.45392196455081496
6329,Missouri,grocery_and_pharmacy_percent_change_from_baseline,79.0,0.037057593134189604,0.020317199566168342,0.5482600959160391,0.4517399040839609,-0.0005994432729358977,-0.0010933556488993443,0.004110589034660301,0.007497516352694396,-15.20743146,39.38527108,0.45392196455081496
6330,Missouri,grocery_and_pharmacy_percent_change_from_baseline,80.0,0.020255319232490635,0.010662733478385367,0.5264164615723144,0.4735835384276857,-0.0013419897571069345,-0.0025492929174339356,0.007917885644777436,0.015041105707690237,-15.20743146,39.38527108,0.45392196455081496
6331,Missouri,grocery_and_pharmacy_percent_change_from_baseline,81.0,0.003638438739664678,0.001917219367276235,0.5269346289592683,0.47306537104073165,-0.0021075284247881344,-0.003999601295801428,0.010061289182248856,0.01909399881750149,-15.20743146,39.38527108,0.45392196455081496
6332,Missouri,grocery_and_pharmacy_percent_change_from_baseline,82.0,0.004839325960028353,0.0025289447493629102,0.5225820228377618,0.47741797716223816,-0.0028960592759794956,-0.0055418272145167,0.011643858764501944,0.022281399389272215,-15.20743146,39.38527108,0.45392196455081496
6333,Missouri,grocery_and_pharmacy_percent_change_from_baseline,83.0,-0.002997983139828704,-0.0015645776659714838,0.5218767394605426,0.4781232605394575,-0.0037075823106810218,-0.00710432565841793,0.009575404440035367,0.01834801920839266,-15.20743146,39.38527108,0.45392196455081496
6334,Missouri,grocery_and_pharmacy_percent_change_from_baseline,84.0,-0.013565012578482567,-0.007131278744520936,0.5257111781697048,0.4742888218302952,-0.004542097528892709,-0.008639910501249556,0.005927259243620484,0.01127474455509315,-15.20743146,39.38527108,0.45392196455081496
6335,Missouri,grocery_and_pharmacy_percent_change_from_baseline,85.0,-0.010993699087409431,-0.0058941540995989805,0.5361392969495844,0.4638607030504156,-0.00539960493061456,-0.010071272449783343,0.0029765838073002085,0.005551885161628267,-15.20743146,39.38527108,0.45392196455081496
6336,Missouri,grocery_and_pharmacy_percent_change_from_baseline,86.0,-0.009245346973949825,-0.004969369249800321,0.5374994863689028,0.46250051363109723,-0.006280104515846575,-0.011683926543394578,-0.0006357831664096003,-0.0011828535329487595,-15.20743146,39.38527108,0.45392196455081496
6337,Missouri,grocery_and_pharmacy_percent_change_from_baseline,87.0,-0.015709383134639085,-0.008578549080282272,0.546078035449185,0.45392196455081496,-0.007183596284588752,-0.013154889627962739,-0.0033845378176478344,-0.006197901394923951,-15.20743146,39.38527108,0.45392196455081496
6519,Montana,grocery_and_pharmacy_percent_change_from_baseline,19.0,0.02209232746393138,0.02138370378033736,0.9679244441423865,0.03207555585761343,0.01833864136787038,0.01894635627692927,0.02138370378033736,0.02209232746393138,-22.26666667,53.4452381,0.9249342897024161
6520,Montana,grocery_and_pharmacy_percent_change_from_baseline,20.0,0.02146185342320471,0.020314518628741965,0.9465407403620492,0.05345925963795079,0.018091776351175724,0.019113573858696956,0.020849111204539663,0.022026639018796947,-22.26666667,53.4452381,0.9249342897024161
6521,Montana,grocery_and_pharmacy_percent_change_from_baseline,21.0,0.018736488138181726,0.017374259391689375,0.9272954068849026,0.07270459311509736,0.01784668257705331,0.019245951661732395,0.019690827266922898,0.021234686509524526,-22.26666667,53.4452381,0.9249342897024161
6522,Montana,grocery_and_pharmacy_percent_change_from_baseline,22.0,0.020911711555595097,0.019067135936288407,0.9117922215786705,0.08820777842132954,0.017603360045503134,0.019306328381508676,0.019534904434264276,0.02142473249052474,-22.26666667,53.4452381,0.9249342897024161
6523,Montana,grocery_and_pharmacy_percent_change_from_baseline,23.0,0.025652587825812485,0.0228092841072028,0.8891611350123259,0.11083886498767417,0.0173618087565252,0.019526054471875363,0.02018978036885198,0.02270654842395029,-22.26666667,53.4452381,0.9249342897024161
6524,Montana,grocery_and_pharmacy_percent_change_from_baseline,24.0,0.024070359529336217,0.0208491112513165,0.8661736533642649,0.13382634663573514,0.017122028710119506,0.019767431904233787,0.020299668849262733,0.02343602667942823,-22.26666667,53.4452381,0.9249342897024161
6525,Montana,grocery_and_pharmacy_percent_change_from_baseline,25.0,0.01324712190589796,0.011226444512743239,0.8474629125096929,0.15253708749030717,0.01688401990628605,0.01992301923429946,0.019003493944045664,0.022423983000941426,-22.26666667,53.4452381,0.9249342897024161
6526,Montana,grocery_and_pharmacy_percent_change_from_baseline,26.0,-0.02133164376818194,-0.017997950784693004,0.8437207643387784,0.15627923566122162,0.01664778234502484,0.01973138868766808,0.01337754329189847,0.01585541550868718,-22.26666667,53.4452381,0.9249342897024161
6527,Montana,grocery_and_pharmacy_percent_change_from_baseline,27.0,-0.02551560688136143,-0.022541987795915555,0.8834588140790789,0.11654118592092116,0.016413316026335865,0.01857847334224083,0.007255185231233107,0.008212250662523462,-22.26666667,53.4452381,0.9249342897024161
6528,Montana,grocery_and_pharmacy_percent_change_from_baseline,28.0,-0.004210315272628441,-0.0037421481709143944,0.8888047399306095,0.11119526006939051,0.01618062095021913,0.018204921984869678,0.004238555579432571,0.004768826480114724,-22.26666667,53.4452381,0.9249342897024161
6529,Montana,grocery_and_pharmacy_percent_change_from_baseline,29.0,-0.0009000450471893376,-0.000801888933861801,0.8909431104209076,0.10905688957909238,0.015949697116674637,0.017902037661124665,0.0014001234551253977,0.0015715071352467595,-22.26666667,53.4452381,0.9249342897024161
6530,Montana,grocery_and_pharmacy_percent_change_from_baseline,30.0,0.004502926917316118,0.0040094444822016614,0.8904085177983331,0.10959148220166691,0.015720544525702384,0.017655429178253773,-0.001285567919874765,-0.0014437956220966102,-22.26666667,53.4452381,0.9249342897024161
6531,Montana,grocery_and_pharmacy_percent_change_from_baseline,31.0,0.009687673398872285,0.008553481493424199,0.8829242214565043,0.1170757785434957,0.015493163177302371,0.017547557084507524,-0.003042086456716522,-0.0034454672131411057,-22.26666667,53.4452381,0.9249342897024161
6532,Montana,grocery_and_pharmacy_percent_change_from_baseline,32.0,0.013722389418166706,0.011983784014613648,0.8733015548114846,0.1266984451885153,0.015267553071474597,0.01748256714688929,-0.002933895099306464,-0.003359544115250991,-22.26666667,53.4452381,0.9249342897024161
6533,Montana,grocery_and_pharmacy_percent_change_from_baseline,33.0,0.04766350296887111,0.04094088300076261,0.858956653427277,0.141043346572723,0.015043714208219065,0.017513938739741924,0.005485938298615767,0.006386746382051548,-22.26666667,53.4452381,0.9249342897024161
6534,Montana,grocery_and_pharmacy_percent_change_from_baseline,34.0,0.06529693218039422,0.05167728427614583,0.7914197888099594,0.20858021119004053,0.014821646587535773,0.018727920121662307,0.016088691451767393,0.020328897102711577,-22.26666667,53.4452381,0.9249342897024161
6535,Montana,grocery_and_pharmacy_percent_change_from_baseline,35.0,0.05094039267226827,0.03849066690751633,0.7556020848749854,0.24439791512501466,0.01460135020942472,0.019324126417465507,0.022121950748686066,0.0292772494829023,-22.26666667,53.4452381,0.9249342897024161
6536,Montana,grocery_and_pharmacy_percent_change_from_baseline,36.0,0.04788925609131866,0.03421392613273809,0.7144384549949268,0.2855615450050732,0.014382825073885908,0.020131650211896897,0.027124210043914625,0.03796577557419867,-22.26666667,53.4452381,0.9249342897024161
6537,Montana,grocery_and_pharmacy_percent_change_from_baseline,37.0,0.028395461914970416,0.01951262975101234,0.6871742326095092,0.31282576739049084,0.014166071180919337,0.02061496271058419,0.029338950796601867,0.04269506830194825,-22.26666667,53.4452381,0.9249342897024161
6538,Montana,grocery_and_pharmacy_percent_change_from_baseline,38.0,0.014642833597487461,0.009889963031149834,0.6754131954929021,0.32458680450709787,0.013951088530525005,0.02065563513360706,0.02952987673056267,0.043721201965875714,-22.26666667,53.4452381,0.9249342897024161
6539,Montana,grocery_and_pharmacy_percent_change_from_baseline,39.0,0.022895667840654287,0.015280438361448712,0.6673943065472094,0.3326056934527905,0.013737877122702913,0.020584348694516676,0.030000827351539108,0.044952177531674735,-22.26666667,53.4452381,0.9249342897024161
6540,Montana,grocery_and_pharmacy_percent_change_from_baseline,40.0,0.03820379964784064,0.024635808788734725,0.6448523187700047,0.3551476812299953,0.01352643695745306,0.020976022825277996,0.027671531035535126,0.042911423639316326,-22.26666667,53.4452381,0.9249342897024161
6541,Montana,grocery_and_pharmacy_percent_change_from_baseline,41.0,0.03416216215867048,0.021116407534537696,0.61812268896974,0.38187731103025996,0.01331676803477545,0.021543891321917433,0.023305691501019677,0.03770398970447856,-22.26666667,53.4452381,0.9249342897024161
6542,Montana,grocery_and_pharmacy_percent_change_from_baseline,42.0,0.03903304501438265,0.023522074214503308,0.6026195037009293,0.3973804962990707,0.01310887035467008,0.02175314651146075,0.021167321116303532,0.03512551616120368,-22.26666667,53.4452381,0.9249342897024161
6543,Montana,grocery_and_pharmacy_percent_change_from_baseline,43.0,0.04633746782583797,0.02646233349833274,0.5710785405407335,0.4289214594592666,0.01290274391713695,0.022593641681790056,0.02005995073995991,0.03512643063240631,-22.26666667,53.4452381,0.9249342897024161
6544,Montana,grocery_and_pharmacy_percent_change_from_baseline,44.0,0.039873571602729266,0.021918296430978035,0.5496948367042638,0.45030516329573617,0.01269838872217606,0.023100796795382312,0.020403617408526437,0.03711808088076257,-22.26666667,53.4452381,0.9249342897024161
6545,Montana,grocery_and_pharmacy_percent_change_from_baseline,45.0,0.05627376424809764,0.029669889065383342,0.5272419476787773,0.47275805232122264,0.012495804769787408,0.023700323589200628,0.02322932112770265,0.04405818093566246,-22.26666667,53.4452381,0.9249342897024161
6546,Montana,grocery_and_pharmacy_percent_change_from_baseline,46.0,0.07413464159191194,0.0363522965201272,0.49035505857349715,0.5096449414265029,0.012294992059970998,0.02507365192833665,0.026239586578942434,0.053511401830495235,-22.26666667,53.4452381,0.9249342897024161
6547,Montana,grocery_and_pharmacy_percent_change_from_baseline,47.0,0.055865921799782836,0.025393148309315883,0.45453735463852296,0.545462645361477,0.012095950592726827,0.026611565516647794,0.026347777939025457,0.057966144410680806,-22.26666667,53.4452381,0.9249342897024161
6548,Montana,grocery_and_pharmacy_percent_change_from_baseline,48.0,0.0419580419468795,0.01844344455264013,0.4395687619548654,0.5604312380451346,0.011898680368054897,0.02706898532811721,0.02596592608446866,0.05907136341761889,-22.26666667,53.4452381,0.9249342897024161
6549,Montana,grocery_and_pharmacy_percent_change_from_baseline,49.0,0.05264000008589425,0.021985120541543668,0.4176504655332427,0.5823495344667573,0.011703181385955209,0.028021473341381203,0.025746361274045858,0.06164571429646015,-22.26666667,53.4452381,0.9249342897024161
6550,Montana,grocery_and_pharmacy_percent_change_from_baseline,50.0,0.032601351460486636,0.012897046416189495,0.39559852087177805,0.604401479128222,0.01150945364642776,0.029093773204875606,0.023808463119453966,0.06018339772097075,-22.26666667,53.4452381,0.9249342897024161
6551,Montana,grocery_and_pharmacy_percent_change_from_baseline,51.0,0.021145975309842392,0.008286185182136863,0.3918563727008637,0.6081436272991363,0.011317497149472552,0.028881748359652508,0.021861018655333797,0.0557883453691389,-22.26666667,53.4452381,0.9249342897024161
6552,Montana,grocery_and_pharmacy_percent_change_from_baseline,52.0,0.008462623341542751,0.003207555548339902,0.3790261505075043,0.6209738494924957,0.011127311895089581,0.0293576363535615,0.01808068529575616,0.04770300221118433,-22.26666667,53.4452381,0.9249342897024161
6553,Montana,grocery_and_pharmacy_percent_change_from_baseline,53.0,0.02635228859223323,0.010157259361147919,0.3854412616041839,0.6145587383958161,0.010938897883278852,0.028380194268127396,0.014338537130187694,0.03720031703536758,-22.26666667,53.4452381,0.9249342897024161
6554,Montana,grocery_and_pharmacy_percent_change_from_baseline,54.0,0.09463487336770744,0.03394662984951691,0.3587116317852085,0.6412883682147915,0.010752255114040364,0.02997464860709804,0.015560463064502126,0.043378752417539426,-22.26666667,53.4452381,0.9249342897024161
6555,Montana,grocery_and_pharmacy_percent_change_from_baseline,55.0,0.038720538597535416,0.012295629664338614,0.3175480019051501,0.6824519980948499,0.010567383587374116,0.03327806669849725,0.014682203794744766,0.046236171245474446,-22.26666667,53.4452381,0.9249342897024161
6556,Montana,grocery_and_pharmacy_percent_change_from_baseline,56.0,-0.08020000014716804,-0.026796453920185648,0.33412037245653126,0.6658796275434687,0.010384283303280107,0.031079467638960245,0.00771340744306915,0.023085714248306296,-22.26666667,53.4452381,0.9249342897024161
6557,Montana,grocery_and_pharmacy_percent_change_from_baseline,57.0,-0.04555275483351401,-0.016906490870325086,0.3711409097455214,0.6288590902544786,0.01020295426175834,0.027490783133430792,0.003455759259281353,0.009311178499968781,-22.26666667,53.4452381,0.9249342897024161
6558,Montana,grocery_and_pharmacy_percent_change_from_baseline,58.0,-0.0014529602247866085,-0.0005345925290208275,0.36793335419718143,0.6320666458028186,0.010023396462808812,0.027242424065302633,0.002195648157687397,0.005967515944506389,-22.26666667,53.4452381,0.9249342897024161
6559,Montana,grocery_and_pharmacy_percent_change_from_baseline,59.0,-0.02226211835149199,-0.008286185182136974,0.37221009480356304,0.627789905196437,0.009845609906431524,0.026451754113836233,0.0005536851961907008,0.0014875609337863679,-22.26666667,53.4452381,0.9249342897024161
6560,Montana,grocery_and_pharmacy_percent_change_from_baseline,60.0,-0.04796663201946473,-0.01844344459941699,0.3845057245614554,0.6154942754385446,0.009669594592626476,0.025148116074617737,-0.003532129655318572,-0.009186156225234648,-22.26666667,53.4452381,0.9249342897024161
6561,Montana,grocery_and_pharmacy_percent_change_from_baseline,61.0,-0.06272459982520288,-0.02566044461124778,0.409096984002397,0.590903015997603,0.00949535052139367,0.023210512158989744,-0.012047426006856385,-0.029448826263617226,-22.26666667,53.4452381,0.9249342897024161
6562,Montana,grocery_and_pharmacy_percent_change_from_baseline,62.0,-0.0024532351976717624,-0.0010691851890168858,0.43582661378395093,0.5641733862160491,0.009322877692733102,0.02139125376440334,-0.013956685271621456,-0.032023480967456705,-22.26666667,53.4452381,0.9249342897024161
6563,Montana,grocery_and_pharmacy_percent_change_from_baseline,63.0,0.04614884626284376,0.018978037147148574,0.4112353543804308,0.5887646456195692,0.009152176106644774,0.022255324132900704,-0.0074174722620022815,-0.01803704905960112,-22.26666667,53.4452381,0.9249342897024161
6564,Montana,grocery_and_pharmacy_percent_change_from_baseline,64.0,0.028888142456522263,0.011493740824030485,0.3978705394896538,0.6021294605103462,0.008983245763128688,0.02257831347516065,-0.0033602963056657714,-0.008445702740333587,-22.26666667,53.4452381,0.9249342897024161
6565,Montana,grocery_and_pharmacy_percent_change_from_baseline,65.0,0.03373493966265062,0.013097518560778953,0.3882478727323698,0.6117521272676302,0.008816086662184842,0.022707366302202558,-0.0014128518642658025,-0.003639045989672997,-22.26666667,53.4452381,0.9249342897024161
6566,Montana,grocery_and_pharmacy_percent_change_from_baseline,66.0,0.056814095704620225,0.0211164075626038,0.3716755023680959,0.6283244976319041,0.008650698803813237,0.023274869472688177,0.0027875185278400222,0.007499871554836429,-22.26666667,53.4452381,0.9249342897024161
6567,Montana,grocery_and_pharmacy_percent_change_from_baseline,67.0,0.03012746249982657,0.01042455567243511,0.3460150576071622,0.6539849423928378,0.00848708218801387,0.02452807183220744,0.006911518566676037,0.019974617909613693,-22.26666667,53.4452381,0.9249342897024161
6568,Montana,grocery_and_pharmacy_percent_change_from_baseline,68.0,0.010666666666666632,0.0037421481709143944,0.35082639102322566,0.6491736089767743,0.008325236814786745,0.023730360736275373,0.011111888964127776,0.031673469409523806,-22.26666667,53.4452381,0.9249342897024161
6569,Montana,grocery_and_pharmacy_percent_change_from_baseline,69.0,0.008948545757433429,0.0030293580074816084,0.33853076126533344,0.6614692387346666,0.008165162684131859,0.024119411345700937,0.011697395135056132,0.03455341869475771,-22.26666667,53.4452381,0.9249342897024161
6570,Montana,grocery_and_pharmacy_percent_change_from_baseline,70.0,0.006460782825902945,0.00222746907361987,0.34476767500826244,0.6552323249917376,0.008006859796049214,0.02322392839136479,0.009304456838837747,0.026987613727460856,-22.26666667,53.4452381,0.9249342897024161
6571,Montana,grocery_and_pharmacy_percent_change_from_baseline,71.0,0.040405387573157606,0.013498463111908221,0.3340758231180937,0.6659241768819063,0.007850328150538807,0.023498641946812674,0.009590845737105993,0.028708589707539804,-22.26666667,53.4452381,0.9249342897024161
6572,Montana,grocery_and_pharmacy_percent_change_from_baseline,72.0,0.04037571875179118,0.012830222380466882,0.317770748784446,0.682229251215554,0.0076955677476006415,0.02421735725216417,0.009552660568489984,0.03006148490706379,-22.26666667,53.4452381,0.9249342897024161
6573,Montana,grocery_and_pharmacy_percent_change_from_baseline,73.0,0.016033511226700353,0.0049449814313765605,0.30841537835715993,0.6915846216428401,0.007542578587234717,0.02445590951855859,0.007242456835457521,0.02348280061142219,-22.26666667,53.4452381,0.9249342897024161
6574,Montana,grocery_and_pharmacy_percent_change_from_baseline,74.0,0.027998842372797362,0.008620305594634448,0.3078807859216929,0.6921192140783071,0.0073913606694410335,0.024007216453322194,0.006984706824343141,0.02268640052815653,-22.26666667,53.4452381,0.9249342897024161
6575,Montana,grocery_and_pharmacy_percent_change_from_baseline,75.0,0.035113219328043274,0.010224083462358091,0.29117476716789104,0.708825232832109,0.007241913994219588,0.024871365278859855,0.007910697580263668,0.027168211233435515,-22.26666667,53.4452381,0.9249342897024161
6576,Montana,grocery_and_pharmacy_percent_change_from_baseline,76.0,0.05920644765148259,0.01701786430997304,0.2874326189969767,0.7125673810030233,0.007094238561570383,0.024681396935137004,0.00990905562347673,0.03447436014066642,-22.26666667,53.4452381,0.9249342897024161
6577,Montana,grocery_and_pharmacy_percent_change_from_baseline,77.0,0.09450796925041767,0.024301688348171147,0.25713903854794495,0.742860961452055,0.00694833437149342,0.027021701608322166,0.013062515519841198,0.05079942584216213,-22.26666667,53.4452381,0.9249342897024161
6578,Montana,grocery_and_pharmacy_percent_change_from_baseline,78.0,0.06911024042793033,0.016505546356617273,0.2388292423006344,0.7611707576993656,0.006804201423988696,0.028489817069484634,0.01349209884051392,0.05649265856452487,-22.26666667,53.4452381,0.9249342897024161
6579,Montana,grocery_and_pharmacy_percent_change_from_baseline,79.0,0.07950705646040465,0.017819753243834835,0.2241279458347104,0.7758720541652896,0.006661839719056211,0.02972337828844055,0.0142048889638522,0.06337848192446292,-22.26666667,53.4452381,0.9249342897024161
6580,Montana,grocery_and_pharmacy_percent_change_from_baseline,80.0,0.08737119063418686,0.017752929142624607,0.20318973581296473,0.7968102641870353,0.006521249256695968,0.032094383265002864,0.016034595779744778,0.07891439848371354,-22.26666667,53.4452381,0.9249342897024161
