,State,Mobility Type,a,p,s,R^2
233,Pennsylvania,workplaces_percent_change_from_baseline,0.0004997439180936888,34.791665840273396,3.356931262243583,0.9561422049117123
234,Rhode Island,grocery_and_pharmacy_percent_change_from_baseline,0.0006518843957373873,47.68392876736683,5.4420767881975465,0.9672184913635332
235,Rhode Island,parks_percent_change_from_baseline,0.0001926353336459751,141.20402549731156,15.288265261338841,0.655429474058586
236,Rhode Island,residential_percent_change_from_baseline,0.0017654079503938934,45.999235283703534,4.582035663190177,0.901493770339522
237,Rhode Island,retail_and_recreation_percent_change_from_baseline,0.0010011845252278534,38.852065302233186,4.852638551075381,0.9438403547625135
238,Rhode Island,transit_stations_percent_change_from_baseline,0.000419771872242628,56.99999877394986,1.0000082140183921,0.5189778376840353
239,Rhode Island,workplaces_percent_change_from_baseline,0.0004075389205864128,36.652339731374596,3.960688761517681,0.9452184762266845
240,South Carolina,grocery_and_pharmacy_percent_change_from_baseline,0.0045296903792101575,12.337370932293862,3.266254105259638,0.9401847601485016
241,South Carolina,parks_percent_change_from_baseline,0.0015766697170153787,54.21183835434851,7.157127782858007,0.6789851306212001
242,South Carolina,residential_percent_change_from_baseline,0.0024616008966685714,46.545267332764396,8.186917857711581,0.8566463283233475
243,South Carolina,retail_and_recreation_percent_change_from_baseline,0.0011391549477577081,39.91707865276028,4.378970588323579,0.942981786952318
244,South Carolina,transit_stations_percent_change_from_baseline,0.0017310135682674817,48.980520205222966,1.2721749273724512,0.7286501205164018
245,South Carolina,workplaces_percent_change_from_baseline,0.0005670308851513356,35.791624183280085,3.6271282193145047,0.9471048502582641
246,South Dakota,grocery_and_pharmacy_percent_change_from_baseline,0.0010520701692494608,75.14256826733065,10.350515065213274,0.8723932726932655
247,South Dakota,parks_percent_change_from_baseline,0.0010449128184324037,73.20220248114805,8.31072579872128,0.7083536068270883
248,South Dakota,residential_percent_change_from_baseline,0.0025286503274611154,40.64386815794156,7.138012263192355,0.835941069647816
249,South Dakota,retail_and_recreation_percent_change_from_baseline,0.00154568359262813,39.26513005698079,9.597443915481392,0.9682642300294707
250,South Dakota,transit_stations_percent_change_from_baseline,0.0007825631832693611,86.84785967338702,20.981044578508882,0.7789268462894486
251,South Dakota,workplaces_percent_change_from_baseline,0.00036555034316914243,47.10410804259626,5.945442037080933,0.9042291940199519
252,Tennessee,grocery_and_pharmacy_percent_change_from_baseline,0.0066444817370895195,8.658035992564399,2.9566508125145177,0.928800572294415
253,Tennessee,parks_percent_change_from_baseline,0.0011264658909350992,61.96738626942781,6.277622148145079,0.6894252496556941
254,Tennessee,residential_percent_change_from_baseline,0.002571460142968115,44.761652742951334,6.2131008522896725,0.8595133918138983
255,Tennessee,retail_and_recreation_percent_change_from_baseline,0.0008857711775580923,41.83736176407782,4.64365212512336,0.9719138188557429
256,Tennessee,transit_stations_percent_change_from_baseline,0.00100545817540144,32.82331798690925,4.059532361328419,0.975346592662204
257,Tennessee,workplaces_percent_change_from_baseline,0.00046744862676726247,36.64986393594615,4.106786038300126,0.9527690680005296
258,Texas,grocery_and_pharmacy_percent_change_from_baseline,0.002859553724967984,14.47951201357909,3.3087785604212,0.9469196799898214
259,Texas,parks_percent_change_from_baseline,0.0011404598169170357,62.702374528536275,26.98240640969171,0.9500568217967185
260,Texas,residential_percent_change_from_baseline,0.0021465734760766244,44.571093391703776,5.492907282513649,0.8495519042945872
261,Texas,retail_and_recreation_percent_change_from_baseline,0.000583589957866554,44.86326206826527,4.5291989494023905,0.971082876951003
262,Texas,transit_stations_percent_change_from_baseline,0.0005895709867381551,40.76414685990612,4.080929438320753,0.9582937662778205
263,Texas,workplaces_percent_change_from_baseline,0.00044927233756801344,35.731266033070725,3.7579602902304194,0.9598213477485915
264,US,grocery_and_pharmacy_percent_change_from_baseline,0.001824039465837894,21.367259865897893,4.941786518641804,0.9890381754178238
265,US,parks_percent_change_from_baseline,0.0013338647565144489,80.3392221275171,8.60551632153744,0.8463289164772897
266,US,residential_percent_change_from_baseline,0.0024795995680721517,43.102680450652734,4.647991168100232,0.8802467652306659
267,US,retail_and_recreation_percent_change_from_baseline,0.000706411735375333,38.586913304364046,4.933502532995405,0.9705810727337438
268,US,transit_stations_percent_change_from_baseline,0.000583224515010674,39.756184467131746,4.15469197596066,0.9686116749460127
269,US,workplaces_percent_change_from_baseline,0.00044234542043042736,35.725830933741406,3.6922217657099,0.9551762860109485
270,Utah,grocery_and_pharmacy_percent_change_from_baseline,0.0016829797671246217,20.82728908132723,6.186026480266447,0.9190429600714435
271,Utah,parks_percent_change_from_baseline,0.00042041818691211587,101.09900135006303,4.047493124279075,0.4188729031694072
272,Utah,residential_percent_change_from_baseline,0.0021814736563775467,44.701468445394944,6.822035944135537,0.8648158130992991
273,Utah,retail_and_recreation_percent_change_from_baseline,0.0009859761557155001,40.75642086214497,9.136808686915021,0.9675522684825194
274,Utah,transit_stations_percent_change_from_baseline,0.0004032730155291617,44.74392684706869,4.184221062886908,0.9647264473606585
275,Utah,workplaces_percent_change_from_baseline,0.00036565513593352577,37.55229376753502,4.2601431359292405,0.9426071921458185
276,Vermont,grocery_and_pharmacy_percent_change_from_baseline,0.00048214857730900014,81.07042252658475,13.521610856420315,0.8846899585557075
277,Vermont,parks_percent_change_from_baseline,0.0008228749854555391,69.06710602356051,2.6396659410111725,0.35190312759988573
278,Vermont,residential_percent_change_from_baseline,0.002163821348399674,39.92505713165058,3.680337653130024,0.9001143613647721
279,Vermont,retail_and_recreation_percent_change_from_baseline,0.0006382548828273681,80.99071672441777,1.4019308010894833,0.5950334986416309
280,Vermont,transit_stations_percent_change_from_baseline,0.0004427530474961631,39.94771276987648,2.9083978872397616,0.9083723736861851
281,Vermont,workplaces_percent_change_from_baseline,0.0003009739341518915,48.556786826052615,5.354256819468101,0.9553393524440036
282,Virginia,grocery_and_pharmacy_percent_change_from_baseline,0.0009348275267763512,25.826113146541815,3.4055159764146095,0.9547033981382587
283,Virginia,parks_percent_change_from_baseline,0.0005155540845580618,93.3270788234305,24.9536977340568,0.6989558800380917
284,Virginia,residential_percent_change_from_baseline,0.0025831568851713855,47.47122094321459,4.070302238202962,0.8994925514793064
285,Virginia,retail_and_recreation_percent_change_from_baseline,0.000595339964926894,51.99999934771932,1.0000005967141214,0.5213984718745674
286,Virginia,transit_stations_percent_change_from_baseline,0.0002186443185591127,55.99999864323893,1.0000159946730338,0.5672547177354387
287,Virginia,workplaces_percent_change_from_baseline,0.00032925083944320967,33.79411923424841,3.142694297706258,0.9533681993133182
288,Washington,grocery_and_pharmacy_percent_change_from_baseline,0.0008835415681457077,39.74577315379501,6.3266003762219984,0.8635353293063126
289,Washington,parks_percent_change_from_baseline,0.0005141570222096641,85.13695887467425,16.383188650158015,0.6020036332303182
290,Washington,residential_percent_change_from_baseline,0.001655390678957813,48.81468457954518,5.034448583337593,0.8046248254915168
291,Washington,retail_and_recreation_percent_change_from_baseline,0.0005982160587386241,39.942908231359276,2.737845874905742,0.9429874524765112
292,Washington,transit_stations_percent_change_from_baseline,0.0005507185061147436,39.95343566875575,2.7712179284533436,0.9096829849391335
293,Washington,workplaces_percent_change_from_baseline,0.00037393749601692097,35.73351272890627,3.562375937858641,0.9558376463196614
294,West Virginia,grocery_and_pharmacy_percent_change_from_baseline,0.0010474346319538014,49.72344496672131,6.23657237564933,0.9661403701294684
295,West Virginia,parks_percent_change_from_baseline,0.0005154441465214164,81.9873864033108,21.595800508286317,0.7742610817776708
296,West Virginia,residential_percent_change_from_baseline,0.003038909960486542,40.75779121401695,5.166315782642943,0.904538807930643
297,West Virginia,retail_and_recreation_percent_change_from_baseline,0.0006690506539646209,54.874720855076724,7.166669538525937,0.9707917197140288
298,West Virginia,transit_stations_percent_change_from_baseline,0.0009104851048905697,78.18037089203878,9.03749421693497,0.7788236821115913
299,West Virginia,workplaces_percent_change_from_baseline,0.0003859807147385712,38.54182505645955,4.50321355036689,0.9460958647941097
300,Wisconsin,grocery_and_pharmacy_percent_change_from_baseline,0.0004935724067366033,68.60662842705783,11.148444616804465,0.952700425227864
301,Wisconsin,parks_percent_change_from_baseline,0.00023820769870565653,123.0795350770463,6.92038737115232,0.5873384712105226
302,Wisconsin,residential_percent_change_from_baseline,0.0024538923270936396,44.796439257293024,4.935057487696157,0.8784526338321575
303,Wisconsin,retail_and_recreation_percent_change_from_baseline,0.0007531117555681595,54.99999995481463,0.9999999975655451,0.5829683817157385
304,Wisconsin,transit_stations_percent_change_from_baseline,0.00038239101780565446,62.99999934702751,1.0000084137991432,0.5712547992789487
305,Wisconsin,workplaces_percent_change_from_baseline,0.0004120007534211432,36.67873247727939,3.6465345783440473,0.9210256356019788
306,Wyoming,grocery_and_pharmacy_percent_change_from_baseline,0.0011252108359745727,60.132290047458575,22.638901688148643,0.8936103883522161
307,Wyoming,parks_percent_change_from_baseline,0.0006638541293450484,96.19423303055358,20.79742444045669,0.6567795950931672
308,Wyoming,residential_percent_change_from_baseline,0.0024348604704507847,38.23285155865151,9.101465149507355,0.863989360866187
309,Wyoming,retail_and_recreation_percent_change_from_baseline,0.0016409015860590495,59.39615680774837,21.081135383691844,0.9338815425996881
310,Wyoming,transit_stations_percent_change_from_baseline,0.0010913253310310532,62.97072172823394,26.98240641,0.8821885616840247
311,Wyoming,workplaces_percent_change_from_baseline,0.0003434862418656828,48.23709704314067,5.806157682731337,0.9132854920154738
